@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
Car, 3.72044, 0.184426, 0.262295, 60, 8, 2, 140.48, 188.16, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.50815, 0.506173, 0.592593, 0, 0, 2, 0, 0, 0, 17.1773, 0.518519, 0.839506, 0, 0, 3, 49.0241, 29.817, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.8613, 0.17284, 1, 0, 0, 2, 0, 0, 0, 20.8962, 0.555556, 1, 0, 0, 3, 50.187, 29.5049, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.22451, 0.555556, 0.567901, 0, 0, 2, 0, 0, 0, 14.8148, 0.481481, 0.851852, 0, 0, 3, 0, 0, 0
FireBrigade, 4.18974, 0.358025, 0.27572, 46, 5, 2, 73.4302, 147.206, 0, 1, 5.54793, 0.320988, 0.592593, 0, 0, 2, 0, 0, 0, 24.8133, 1, 0.395062, 0, 0, 3, 0, 0, 0, 16.5219, 0.814815, 0.604938, 0, 0, 2, 0, 0, 0, 4.2524, 0.283951, 0.469136, 0, 0, 2, 0, 0, 0, 17.6193, 0.814815, 1, 0, 0, 3, 0, 0, 0, 11.8732, 0.802469, 0.987654, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.58177, 0.234568, 0.271605, 0, 0, 1, 0, 0, 0, 0.0914495, 0, 0, 0, 0, 1, 0, 0, 0
Police, 3.28377, 0.210744, 0.192623, 35, 1, 3, 95.2582, 133.645, 0, 0.991803, 0.925926, 0.1, 0.0987654, 0, 0, 1, 0, 0, 0, 9.72222, 1, 0.382716, 0, 0, 2, 0, 0, 0, 6.14197, 0.5875, 0.283951, 0, 0, 2, 0, 0, 0, 5.67901, 0.375, 0.641975, 0, 0, 2, 0, 0, 0, 17.0525, 0.9625, 0.876543, 0, 0, 3, 14.2132, 53.5181, 0, 14.9691, 0.7125, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.92593, 0.65, 0.45679, 0, 0, 2, 0, 0, 0, 5.92593, 0.525, 0.45679, 0, 0, 2, 0, 0, 0
Paramedics, 7.95441, 0.522634, 0.518519, 129, 12, 3, 126.514, 160.686, 0, 1, 3.87136, 0.234568, 0.37037, 0, 0, 2, 0, 0, 0, 11.797, 1, 0.234568, 0, 0, 2, 0, 0, 0, 12.4981, 0.740741, 0.45679, 0, 0, 2, 0, 0, 0, 10.6691, 0.135802, 1, 0, 0, 2, 0, 0, 0, 31.5196, 0.790123, 0.938272, 0, 1, 3, 42.1568, 42.9021, 0, 46.3801, 0.753086, 1, 0, 0, 3, 35.828, 18.1725, 0, 3.94757, 0.185185, 0.419753, 0, 0, 2, 0, 0, 0, 14.7691, 1, 0.481481, 0, 0, 2, 0, 0, 0, 14.1594, 0.679012, 0.617284, 0, 0, 2, 0, 0, 0
Gas, 3.51312, 0.114754, 0.337449, 47, 4, 3, 54.2396, 207.984, 0, 1.00412, 3.55129, 0.320988, 0.345679, 0, 0, 1, 0, 0, 0, 1.79851, 0.17284, 0.123457, 0, 0, 1, 0, 0, 0, 13.4431, 0.975309, 0.407407, 0, 0, 2, 0, 0, 0, 10.9892, 0.555556, 0.950617, 0, 0, 1, 0, 0, 0, 22.7252, 1, 0.975309, 0, 0, 4, 0, 0, 0, 21.201, 0.938272, 0.777778, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.91114, 0.308642, 0.0740741, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 5.14488, 0.522634, 0.26749, 67, 3, 3, 101.747, 135.351, 0, 1, 1.95092, 0.246914, 0.160494, 0, 0, 2, 0, 0, 0, 9.37357, 1, 0.283951, 0, 0, 2, 0, 0, 0, 8.58101, 0.604938, 0.506173, 0, 0, 2, 0, 0, 0, 11.0197, 0.320988, 0.888889, 0, 0, 3, 0, 0, 0, 33.1657, 1, 0.617284, 0, 0, 3, 25.099, 37.4842, 0, 18.3509, 0.592593, 1, 0, 0, 2, 18.9717, 24.6811, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.10258, 0.777778, 0.308642, 0, 0, 2, 0, 0, 0, 6.70629, 0.654321, 0.345679, 0, 0, 2, 0, 0, 0
RoadBlock, 2.06439, 0.0864198, 0.0452675, 2, 0, 3, 0, 0, 0, 1, 0.86877, 0.0740741, 0.0864198, 0, 0, 1, 0, 0, 0, 12.681, 1, 0.567901, 0, 0, 2, 0, 0, 0, 2.66728, 0.135802, 0.259259, 0, 0, 1, 0, 0, 0, 7.52934, 0.283951, 0.728395, 0, 0, 2, 0, 0, 0, 9.54123, 0.407407, 0.851852, 0, 0, 1, 0, 0, 0, 7.57506, 0.185185, 0.728395, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.99924, 0.530864, 0.148148, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 1.80731, 0.0696721, 0.217213, 9, 1, 1, 119.347, 153.976, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.57506, 0.740741, 0.160494, 0, 0, 1, 0, 0, 0, 6.32526, 0.592593, 0.283951, 0, 0, 1, 0, 0, 0, 0.640146, 0.0740741, 0.0740741, 0, 0, 1, 0, 0, 0, 7.19403, 0.382716, 0.518519, 0, 0, 1, 0, 0, 0, 15.7903, 1, 0.641975, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 3.79007, 0.329218, 0.209877, 70, 10, 3, 93.1397, 156.712, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.5319, 0.925926, 0.481481, 0, 0, 2, 0, 0, 0, 6.05091, 0.493827, 0.358025, 0, 0, 2, 0, 0, 0, 6.47767, 0.45679, 0.407407, 0, 0, 2, 0, 0, 0, 25.8192, 1, 1, 0, 0, 3, 0, 0, 0, 16.217, 0.740741, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.69776, 0.259259, 0.160494, 0, 0, 1, 0, 0, 0, 7.01113, 0.592593, 0.358025, 0, 0, 2, 0, 0, 0
Gas, 3.10904, 0.0532787, 0.266393, 58, 1, 1, 70.8397, 224.435, 0, 1, 1.08215, 0.111111, 0.111111, 0, 0, 1, 0, 0, 0, 0.259107, 0.0246914, 0.0123457, 0, 0, 1, 0, 0, 0, 10.2119, 0.679012, 0.358025, 0, 0, 2, 0, 0, 0, 7.22451, 0.518519, 0.444444, 0, 0, 1, 0, 0, 0, 26.6118, 1, 0.691358, 0, 0, 4, 0, 0, 0, 21.8717, 1, 0.679012, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 3.48108, 0.204918, 0.279835, 47, 7, 3, 135.834, 180.021, 0, 1.00412, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.03307, 0.209877, 0.296296, 0, 0, 2, 0, 0, 0, 14.4338, 0.493827, 0.790123, 0, 0, 2, 37.4381, 17.1689, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.5472, 0.382716, 1, 0, 0, 2, 0, 0, 0, 21.3992, 0.493827, 1, 0, 0, 4, 53.5672, 22.9693, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.88919, 0.395062, 0.407407, 0, 0, 2, 0, 0, 0, 13.946, 0.493827, 0.617284, 0, 0, 2, 0, 0, 0
FireBrigade, 3.25508, 0.204918, 0.246914, 48, 9, 1, 104.379, 140.557, 0, 1.00412, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.38287, 0.851852, 0.197531, 0, 0, 2, 0, 0, 0, 8.15424, 0.753086, 0.197531, 0, 0, 2, 0, 0, 0, 6.58436, 0.197531, 0.802469, 0, 0, 2, 0, 0, 0, 24.4627, 1, 0.962963, 0, 0, 3, 21.4408, 64.0591, 0, 14.2356, 0.777778, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.51745, 0.530864, 0.320988, 0, 0, 1, 0, 0, 0, 3.45984, 0.259259, 0.283951, 0, 0, 2, 0, 0, 0
Accident, 5.32618, 0.495902, 0.403292, 95, 7, 3, 103.305, 162.572, 0, 1.00412, 0.28959, 0, 0.0246914, 0, 0, 1, 0, 0, 0, 9.81558, 0.975309, 0.345679, 0, 0, 2, 0, 0, 0, 14.7234, 0.975309, 0.617284, 0, 0, 2, 0, 0, 0, 10.9739, 0.617284, 0.641975, 0, 0, 2, 0, 0, 0, 27.4653, 1, 0.62963, 0, 0, 1, 0, 0, 0, 24.1427, 0.82716, 1, 0, 0, 1, 21.2072, 46.3745, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.3312, 0.728395, 0.271605, 0, 0, 2, 0, 0, 0, 10.2119, 0.91358, 0.407407, 0, 0, 2, 0, 0, 0
Paramedics, 8.27231, 0.590164, 0.602459, 138, 10, 1, 134.192, 163.645, 0, 1, 2.10334, 0.0987654, 0.259259, 0, 0, 1, 0, 0, 0, 10.8977, 1, 0.234568, 0, 0, 2, 0, 0, 0, 14.3271, 0.987654, 0.469136, 0, 0, 2, 0, 0, 0, 6.47767, 0.148148, 0.728395, 0, 0, 1, 0, 0, 0, 34.2173, 0.864198, 0.975309, 0, 0, 1, 43.7191, 38.7149, 0, 53.9552, 0.975309, 1, 0, 0, 4, 41.8772, 24.5544, 0, 1.78326, 0.123457, 0.222222, 0, 0, 1, 0, 0, 0, 18.93, 1, 0.691358, 0, 0, 2, 0, 0, 0, 15.7903, 0.839506, 0.703704, 0, 0, 2, 0, 0, 0
Electricity, 1.58247, 0.0204918, 0.130612, 16, 0, 2, 116.23, 109.844, 0, 0.995918, 0.914495, 0.0493827, 0.0617284, 0, 0, 1, 0, 0, 0, 5.27359, 0.530864, 0.185185, 0, 0, 1, 0, 0, 0, 10.5319, 0.641975, 0.37037, 0, 0, 1, 0, 0, 0, 1.34126, 0.135802, 0.0987654, 0, 0, 1, 0, 0, 0, 9.84606, 0.691358, 0.493827, 0, 0, 2, 0, 0, 0, 10.1356, 0.802469, 0.506173, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
RoadBlock, 1.83925, 0.0781893, 0.0367347, 9, 0, 2, 0, 0, 0, 0.991837, 0.0762079, 0, 0, 0, 0, 1, 0, 0, 0, 11.6141, 1, 0.641975, 0, 0, 2, 0, 0, 0, 6.20332, 0.308642, 0.555556, 0, 0, 2, 0, 0, 0, 3.50556, 0.148148, 0.17284, 0, 0, 2, 0, 0, 0, 12.2847, 0.506173, 1, 0, 0, 1, 0, 0, 0, 7.60555, 0.320988, 0.765432, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.13047, 0.469136, 0.185185, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
